usage_id,account_id,login_count,active_users,api_calls,storage_used_gb,feature_usage_score,last_login
USG00000400,ACC002076,2624,413,4660865,2921.0,68.3,2026-06-06
USG00000401,ACC000989,51,9,2686,3.55,33.2,2026-07-05
USG00000402,ACC002246,4426,208,146341,,52.0,2026-05-26
USG00000403,ACC002284,2443,421,273348,295.0,77.0,2026-04-21
USG00000404,ACC000606,379,61,17461,6.0,35.7,2026-05-14
USG00000405,ACC002945,1434,193,444419,136.0,50.2,2026-04-16
USG00000406,ACC000307,3008,291,158050,390.0,67.9,2026-04-30
USG00000407,ACC001245,737,491,206477,438.0,56.8,2026-05-16
USG00000408,ACC002160,4740,444,196581,409.0,63.7,2026-06-15
USG00000409,ACC000410,245,78,6544,59.0,45.8,2026-05-18
USG00000410,ACC001988,1157,318,158201,131.0,54.8,2026-04-24
USG00000411,ACC001476,4621,393,203038,442.0,50.3,2026-06-22
USG00000412,ACC001497,170,3,4597,19.89,22.1,2026-05-21
USG00000413,ACC002216,3823,182,374750,458.0,59.5,2026-04-24
USG00000414,ACC001730,985,13,35583,25.0,50.1,2026-06-08
USG00000415,ACC001237,12906,3359,1548997,768.0,67.6,2026-04-27
USG00000416,ACC002939,48,18,1884,11.85,12.6,2026-06-08
USG00000417,ACC001445,4818,235,303358,101.0,70.7,2026-12-24
USG00000418,ACC001031,2421,349,32800,246.0,56.2,2026-04-16
USG00000419,ACC000684,431,72,2665,66.0,35.5,2026-05-05
USG00000420,ACC000377,156,90,13831,95.0,50.3,2026-06-02
USG00000421,ACC000784,14948,1245,3274337,1837.0,95.3,2026-05-20
USG00000422,ACC002010,41,9,1262,17.83,35.9,2026-06-06
USG00000423,ACC000905,4355,406,104880,436.0,50.7,2026-04-28
USG00000424,ACC002733,4827,292,401890,499.0,51.9,2026-05-27
USG00000425,ACC002368,768,86,26590,83.0,51.6,2026-07-05
USG00000426,ACC000226,276,50,2563,17.0,45.2,2026-05-11
USG00000427,ACC002789,171,18,2821,8.43,45.9,2026-04-22
USG00000428,ACC000785,213,54,16267,24.0,31.4,2026-07-02
USG00000429,ACC001479,737,40,2923,67.0,33.2,2026-06-01
USG00000430,ACC002268,3281,142,264142,432.0,51.3,2026-05-03
USG00000431,ACC000828,622,47,8368,53.0,48.5,2026-05-31
USG00000432,ACC001900,7711,2455,3633397,1764.0,74.9,2026-05-28
USG00000433,ACC002050,1781,196,356377,265.0,56.0,2026-06-21
USG00000434,ACC002571,241,88,15126,40.0,62.8,2026-05-21
USG00000435,ACC002798,659,23,46544,35.0,37.7,2026-06-19
USG00000436,ACC001219,390,65,37227,17.0,57.9,2026-05-21
USG00000437,ACC000404,4023,209,383987,426.0,74.8,2026-06-08
USG00000438,ACC001963,64,16,1883,4.57,48.3,2026-06-04
USG00000439,ACC000146,907,96,11324,56.0,54.2,2026-05-19
USG00000440,ACC001888,562,41,31967,49.0,62.4,2026-05-25
USG00000441,ACC001181,477,51,8041,89.0,46.9,2026-05-23
USG00000442,ACC002553,3620,457,494888,87.0,53.7,2026-06-11
USG00000443,ACC000439,376,58,34206,10.0,46.4,2026-05-11
USG00000444,ACC001269,3434,3610,243622,,68.8,2026-04-20
USG00000445,ACC000978,469,50,13077,12.0,47.9,2026-04-16
USG00000446,ACC000953,1843,438,496822,276.0,72.7,2026-05-06
USG00000447,ACC002510,93,3,1501,10.57,27.2,2026-07-05
USG00000448,ACC002278,2927,108,33336,341.0,71.6,2026-04-17
USG00000449,ACC002250,150,41,42640,99.0,43.7,2026-04-28
USG00000450,ACC000631,630,73,44436,69.0,37.2,2026-05-31
USG00000451,ACC002381,16948,775,2024071,4830.0,67.8,2026-07-03
USG00000452,ACC001366,16131,2006,3706651,4231.0,95.0,2026-04-19
USG00000453,ACC002630,932,43,-7332,11.0,54.2,2026-04-25
USG00000454,ACC002457,2395,206,156689,378.0,52.8,2026-05-29
USG00000455,ACC000167,844,16,22063,40.0,51.4,2026-04-16
USG00000456,ACC002835,2536,172,33794,84.0,77.4,2026-05-08
USG00000457,ACC002481,814,57,28445,98.0,31.5,2026-06-24
USG00000458,ACC002461,706,23,46454,,31.5,2026-05-02
USG00000459,ACC001799,186,10,17495,10.0,46.1,2026-07-02
USG00000460,ACC001940,4996,54,487730,105.0,57.2,2026-05-23
USG00000461,ACC000156,129,13,234,6.44,31.9,2026-04-07
USG00000462,ACC002034,361,36,21283,97.0,44.8,2026-04-23
USG00000463,ACC001862,1436,247,329378,176.0,63.4,2026-04-07
USG00000464,ACC001716,40,4,4673,5.32,46.0,2026-05-06
USG00000465,ACC000611,551,98,22554,23.0,52.6,2026-04-17
USG00000466,ACC000422,15244,746,1643163,2497.0,95.9,2026-04-17
USG00000467,ACC002016,508,66,37279,70.0,51.0,2026-05-04
USG00000468,ACC001337,111,8,4696,3.41,49.1,2026-04-27
USG00000469,ACC001965,259,71,10277,39.0,47.7,2026-07-04
USG00000470,ACC002884,4386,378,465638,420.0,67.6,2026-05-26
USG00000471,ACC002282,131,10,3392,2.14,26.1,2026-06-11
USG00000472,ACC001848,3306,390,327843,127.0,72.0,2026-04-10
USG00000473,ACC001645,30,10,4525,1.59,27.8,2026-04-11
USG00000474,ACC000694,981,135,490901,442.0,51.5,2026-06-09
USG00000475,ACC001811,165,14,4412,13.81,14.3,2026-04-24
USG00000476,ACC002214,11759,3465,-3793363,4285.0,67.6,2026-05-14
USG00000477,ACC002889,3071,57,315052,245.0,58.2,2026-06-22
USG00000478,ACC001740,21,5,1866,13.57,14.7,2026-07-03
USG00000479,ACC002929,25,9,476,7.61,47.2,2026-05-28
USG00000480,ACC001487,2307,215,56243,,50.2,2026-04-08
USG00000481,ACC000178,4501,126,121142,,78.0,2026-04-27
USG00000482,ACC000493,71,16,2855,14.5,48.4,2026-05-30
USG00000483,ACC001451,3516,133,264864,183.0,57.7,2026-04-18
USG00000484,ACC000353,2861,106,498300,465.0,65.6,2026-07-05
USG00000485,ACC001325,1448,495,13796,233.0,51.8,2026-06-16
USG00000486,ACC001954,7585,1581,2090530,2711.0,66.7,2026-05-10
USG00000487,ACC002035,427,100,7876,39.0,60.6,2026-05-31
USG00000488,ACC001112,316,79,4725,6.0,60.5,2026-04-28
USG00000489,ACC001233,98,7,538,17.51,23.2,2026-04-26
USG00000490,ACC002954,2694,132,491633,104.0,72.0,2026-05-09
USG00000491,ACC001385,50,6,1999,7.47,49.0,2026-06-03
USG00000492,ACC000348,2196,469,111319,246.0,66.8,2026-05-05
USG00000493,ACC000261,2109,363,193905,362.0,71.9,2026-07-03
USG00000494,ACC002188,42,18,3201,15.94,12.9,2026-06-15
USG00000495,ACC000319,84,14,4366,6.8,37.2,2026-04-17
USG00000496,ACC001358,729,24,27559,84.0,40.0,2026-06-06
USG00000497,ACC000730,263,55,48602,,38.5,2026-05-17
USG00000498,ACC000224,317,58,9459,8.0,51.4,2026-06-30
USG00000499,ACC000295,113,10,3536,19.21,25.4,2026-06-12
USG00000500,ACC002181,4123,370,166715,406.0,70.2,2026-05-04
USG00000501,ACC002375,5225,1245,4651681,3466.0,83.2,2026-06-28
USG00000502,ACC001151,2752,2254,4193491,1962.0,65.9,2026-04-19
USG00000503,ACC001023,772,38,33600,31.0,43.8,2026-07-06
USG00000504,ACC001533,4551,359,436257,437.0,60.1,2026-06-06
USG00000505,ACC002009,73,12,710,6.62,13.0,2026-04-16
USG00000506,ACC002503,16305,1166,2067857,1522.0,78.6,2026-04-27
USG00000507,ACC001600,916,13,34081,48.0,64.5,2026-05-05
USG00000508,ACC002554,1855,272,386371,182.0,58.1,2026-05-28
USG00000509,ACC000960,628,19,46674,,57.2,2027-06-19
USG00000510,ACC002718,2443,275,178058,289.0,55.8,2026-06-12
USG00000511,ACC001106,2095,2891,3240780,4797.0,95.8,2026-06-20
USG00000512,ACC001990,3463,4024,1819192,598.0,86.3,2026-05-31
USG00000513,ACC001155,112,7,1771,19.26,43.1,2026-04-16
USG00000514,ACC001216,658,89,25912,60.0,32.8,2026-04-20
USG00000515,ACC001596,976,95,120446,372.0,65.1,2026-05-07
USG00000516,ACC002697,118,1,626,19.47,23.2,2026-05-17
USG00000517,ACC000926,2298,79,242013,230.0,60.0,2026-06-19
USG00000518,ACC001725,119,37,20828,60.0,61.5,2026-06-13
USG00000519,ACC001073,278,20,43884,61.0,48.6,2026-05-23
USG00000520,ACC000052,3836,70,109439,118.0,78.0,2026-05-16
USG00000521,ACC001356,1196,283,127243,164.0,58.1,2026-04-12
USG00000522,ACC000822,867,77,35786,58.0,31.0,2026-05-08
USG00000523,ACC000626,675,76,20932,42.0,32.9,2026-05-15
USG00000524,ACC000532,2828,120,381111,497.0,57.9,2026-04-27
USG00000525,ACC001061,414,89,49454,95.0,62.2,2026-04-12
USG00000526,ACC001591,8538,2783,331813,289.0,86.1,2026-05-11
USG00000527,ACC001446,3320,211,256282,115.0,76.0,2026-04-08
USG00000528,ACC002257,174,37,34061,44.0,48.9,2026-06-30
USG00000529,ACC001195,726,100,30158,6.0,56.6,2026-07-04
USG00000530,ACC002407,8392,1263,968537,3078.0,73.2,2026-06-02
USG00000531,ACC002792,190,13,796,13.66,45.8,2026-04-20
USG00000532,ACC000138,980,35,10679,9.0,52.4,2026-04-30
USG00000533,ACC001598,808,71,10702,5.0,49.6,2026-06-06
USG00000534,ACC001190,4314,327,200708,177.0,52.2,2026-06-22
USG00000535,ACC002001,981,87,12092,44.0,60.5,2026-05-22
USG00000536,ACC000182,4494,68,246605,76.0,59.8,2026-06-04
USG00000537,ACC001384,363,78,8679,11.0,31.7,2026-05-17
USG00000538,ACC002078,735,123,479930,284.0,59.6,2026-05-29
USG00000539,ACC001693,234,75,23508,90.0,32.2,2026-06-01
USG00000540,ACC000358,4128,167,365378,433.0,75.2,2026-06-08
USG00000541,ACC002918,799,78,10246,94.0,56.3,2026-05-16
USG00000542,ACC001133,25,1,-4960,6.0,21.9,2026-06-15
USG00000543,ACC000219,47,6,1074,,30.9,2026-04-30
USG00000544,ACC000400,15389,870,1857643,2649.0,97.7,2026-06-16
USG00000545,ACC000415,2042,397,68334,119.0,67.4,2026-06-03
USG00000546,ACC001107,4434,347,153389,461.0,66.4,2026-06-16
USG00000547,ACC000601,3972,300,285608,149.0,60.5,2026-05-15
USG00000548,ACC002850,631,80,29129,84.0,64.9,2026-06-23
USG00000549,ACC002348,981,30,44203,32.0,60.6,2026-05-11
USG00000550,ACC000255,16007,3219,4060012,2316.0,70.1,2026-04-29
USG00000551,ACC000237,4986,178,405600,333.0,54.1,2026-06-16
USG00000552,ACC001846,3544,397,1809761,354.0,89.5,2026-04-11
USG00000553,ACC000242,154,7,3234,6.53,21.0,2026-06-23
USG00000554,ACC002034,242,72,29385,61.0,60.3,2026-05-01
USG00000555,ACC000248,835,39,7807,49.0,40.2,2026-04-14
USG00000556,ACC002167,1004,104,131386,177.0,53.9,2026-06-06
USG00000557,ACC000293,116,13,2405,12.27,49.2,2026-07-06
USG00000558,ACC000354,126,17,2988,,31.3,2026-04-10
USG00000559,ACC001541,4553,303,285339,324.0,78.6,2026-05-21
USG00000560,ACC001933,194,19,2188,5.43,17.2,2026-04-27
USG00000561,ACC002967,14971,538,2842575,3308.0,85.9,2026-04-29
USG00000562,ACC000941,2717,554,273872,3764.0,97.6,2026-05-15
USG00000563,ACC002758,154,12,4485,,26.0,2026-06-10
USG00000564,ACC001541,1288,310,434078,455.0,58.2,2026-04-24
USG00000565,ACC001512,322,27,44540,46.0,61.7,2026-05-22
USG00000566,ACC002248,993,27,26326,97.0,30.2,2026-04-14
USG00000567,ACC002645,3384,176,331105,139.0,64.6,2026-05-20
USG00000568,ACC000586,1863,329,440151,129.0,75.1,2026-04-22
USG00000569,ACC002354,4069,297,196088,389.0,72.8,2026-06-06
USG00000570,ACC002422,138,41,40893,32.0,65.0,2026-05-24
USG00000571,ACC000866,516,83,13108,50.0,33.7,2026-06-03
USG00000572,ACC000977,1699,451,495770,428.0,76.1,2026-06-27
USG00000573,ACC001617,4288,249,-332987,88.0,58.0,2026-04-30
USG00000574,ACC002892,3631,294,177652,450.0,54.3,2026-06-28
USG00000575,ACC001452,45,13,4257,,45.5,2026-04-08
USG00000576,ACC001686,17685,4415,4131750,4720.0,69.9,2026-04-12
USG00000577,ACC000376,2088,2037,3033927,4860.0,91.5,2026-07-03
USG00000578,ACC000648,753,30,28212,72.0,51.8,2026-05-02
USG00000579,ACC000991,16239,4516,4009375,2910.0,92.1,2026-06-14
USG00000580,ACC000172,159,11,4662,3.45,13.5,2026-05-25
USG00000581,ACC000020,3527,250,320727,365.0,52.8,2026-06-04
USG00000582,ACC000864,3104,154,-405962,304.0,65.2,2026-06-07
USG00000583,ACC000269,172,19,-4083,6.52,14.9,2026-05-22
USG00000584,ACC000801,131,50,20754,87.0,56.0,2026-05-16
USG00000585,ACC001439,2945,56,-60766,374.0,61.2,2026-06-28
USG00000586,ACC000102,13674,980,4980938,3383.0,99.1,2026-04-17
USG00000587,ACC001813,584,84,5764,41.0,36.4,2026-04-21
USG00000588,ACC000528,469,47,48336,45.0,46.3,2026-05-01
USG00000589,ACC000853,832,44,40841,13.0,34.1,2026-05-26
USG00000590,ACC000858,4341,432,467404,183.0,76.9,2026-06-17
USG00000591,ACC001927,556,97,45336,77.0,45.3,2026-05-30
USG00000592,ACC000872,190,20,3451,19.12,25.1,2026-06-24
USG00000593,ACC001633,2076,169,276783,207.0,56.9,2026-04-29
USG00000594,ACC001673,3848,293,316304,160.0,74.1,2026-06-01
USG00000595,ACC001987,908,207,94958,353.0,51.6,2026-06-07
USG00000596,ACC002183,698,77,34982,15.0,47.5,2026-04-13
USG00000597,ACC002122,648,20,37105,,53.1,2026-06-24
USG00000598,ACC000643,19335,2798,2004969,1181.0,92.0,2026-05-30
USG00000599,ACC000253,69,19,2926,7.55,27.6,2026-06-02
USG00000600,ACC001962,6958,4086,2440664,4211.0,80.1,2026-04-25
USG00000601,ACC000573,3418,114,443393,60.0,76.2,2026-06-16
USG00000602,ACC001723,2489,361,250824,196.0,79.0,2026-04-28
USG00000603,ACC000840,1515,198,266689,235.0,52.0,2026-04-22
USG00000604,ACC000316,4928,313,164140,292.0,51.1,2026-05-03
USG00000605,ACC001551,160,1,2558,4.0,15.3,2026-05-07
USG00000606,ACC001218,69,1,2681,4.03,14.9,2026-04-24
USG00000607,ACC001878,983,46,30825,90.0,35.0,2026-06-26
USG00000608,ACC001228,2130,2377,1625227,2219.0,91.7,2026-07-06
USG00000609,ACC000837,72,9,-4843,18.12,38.8,2026-04-29
USG00000610,ACC001576,757,85,22297,66.0,52.0,2026-05-13
USG00000611,ACC002444,1595,445,64110,467.0,78.0,2026-05-23
USG00000612,ACC001007,3760,230,148724,50.0,61.8,2026-07-05
USG00000613,ACC001092,630,33,42650,42.0,46.1,2026-05-07
USG00000614,ACC000055,850,63,28931,80.0,60.0,2026-06-02
USG00000615,ACC000099,7820,2966,2516004,2310.0,77.1,2026-05-24
USG00000616,ACC000843,913,42,4494,68.0,51.6,2026-06-12
USG00000617,ACC000042,170,19,1473,11.35,46.5,2026-06-23
USG00000618,ACC000528,938,61,36147,50.0,52.7,2026-05-17
USG00000619,ACC002135,135,2,3321,19.3,46.2,2026-05-05
USG00000620,ACC000234,3974,206,-22950,330.0,52.8,2026-05-16
USG00000621,ACC000524,4106,399,401696,318.0,59.2,2026-04-27
USG00000622,ACC000333,804,84,8959,53.0,32.1,2026-05-14
USG00000623,ACC002787,3293,342,204837,85.0,74.7,2026-05-23
USG00000624,ACC000724,461,74,21145,17.0,39.5,2026-06-03
USG00000625,ACC001568,1195,476,414045,122.0,53.7,2026-05-12
USG00000626,ACC002265,1411,456,284211,106.0,58.9,2026-04-07
USG00000627,ACC001925,279,60,43553,28.0,50.7,2026-07-01
USG00000628,ACC002889,809,125,63805,259.0,50.5,2026-06-29
USG00000629,ACC001224,700,64,49997,50.0,40.2,2026-12-26
USG00000630,ACC000903,3148,71,308905,,78.1,2026-07-04
USG00000631,ACC001122,3454,440,28611,235.0,69.1,2026-05-22
USG00000632,ACC001816,3882,3984,260004,3752.0,72.8,2026-05-14
USG00000633,ACC000537,67,14,4301,17.94,29.6,2026-07-03
USG00000634,ACC002040,792,62,12592,32.0,42.5,2026-06-19
USG00000635,ACC000967,703,11,36469,25.0,49.4,2026-05-27
USG00000636,ACC001280,490,17,49296,32.0,32.2,2026-06-28
USG00000637,ACC002050,4083,244,191993,123.0,50.5,2026-07-06
USG00000638,ACC002545,3590,2317,1592580,3022.0,73.4,2026-06-09
USG00000639,ACC000588,99,1,4129,18.11,15.0,2026-04-19
USG00000640,ACC000363,462,92,5933,62.0,33.4,2026-06-16
USG00000641,ACC002881,137,9,1399,4.56,28.0,2026-05-19
USG00000642,ACC002351,117,11,1315,4.32,26.1,2026-05-06
USG00000643,ACC001631,769,93,17225,,41.6,2026-04-14
USG00000644,ACC002995,852,81,41299,,55.2,2026-05-19
USG00000645,ACC001732,18831,3445,4632441,4061.0,65.1,2026-04-24
USG00000646,ACC002856,2563,69,241497,78.0,54.7,2026-05-05
USG00000647,ACC001098,59,11,1984,14.02,26.7,2026-06-08
USG00000648,ACC001540,357,49,8414,10.0,41.3,2026-05-26
USG00000649,ACC001207,116,6,3791,9.98,21.7,2026-05-25
USG00000650,ACC001843,148,20,649,15.92,39.4,2026-05-27
USG00000651,ACC001584,1344,184,128083,462.0,78.1,2026-04-15
USG00000652,ACC000397,1156,259,41662,340.0,70.7,2026-05-28
USG00000653,ACC000506,1143,245,97142,261.0,71.4,2026-06-06
USG00000654,ACC000952,1088,230,445271,272.0,61.9,2026-05-29
USG00000655,ACC002441,883,11,7306,32.0,42.9,2026-04-13
USG00000656,ACC002202,3565,222,55443,334.0,66.2,2026-05-31
USG00000657,ACC001302,3203,358,454620,322.0,77.9,2026-06-13
USG00000658,ACC001036,440,10,8427,60.0,35.8,2026-05-28
USG00000659,ACC002085,12337,1861,409028,1438.0,93.7,2026-05-20
USG00000660,ACC001774,4000,216,104390,498.0,64.0,2027-02-05
USG00000661,ACC002157,10508,2704,1725458,3848.0,84.7,2026-06-24
USG00000662,ACC000017,1002,262,151654,217.0,72.0,2026-05-30
USG00000663,ACC000995,34,18,1571,19.32,31.4,2026-05-29
USG00000664,ACC002445,303,21,35791,29.0,35.7,2026-05-14
USG00000665,ACC001608,572,298,71156,216.0,52.6,2026-06-22
USG00000666,ACC001927,296,86,5227,64.0,61.1,2026-05-12
USG00000667,ACC001292,4796,316,257655,,77.1,2026-05-22
USG00000668,ACC000822,957,37,13756,45.0,36.2,2026-06-24
USG00000669,ACC001076,997,36,11738,65.0,60.9,2026-04-17
USG00000670,ACC000274,2283,317,257718,162.0,74.0,2026-04-20
USG00000671,ACC000225,107,87,19448,52.0,31.5,2026-07-05
USG00000672,ACC001616,567,98,42909,12.0,48.7,2026-05-07
USG00000673,ACC002787,3613,282,109614,217.0,60.9,2027-04-04
USG00000674,ACC002623,978,96,49305,46.0,39.0,2026-05-10
USG00000675,ACC000495,9005,349,2792361,1235.0,87.2,2026-04-20
USG00000676,ACC002509,2055,195,29989,455.0,57.0,2026-06-23
USG00000677,ACC001505,137,2,2465,12.67,27.5,2026-06-07
USG00000678,ACC000881,4213,171,486999,70.0,73.2,2026-06-16
USG00000679,ACC000392,266,30,40203,83.0,34.6,2026-04-26
USG00000680,ACC001698,100,10,370,8.93,18.0,2026-06-18
USG00000681,ACC002915,1978,80,-224022,372.0,71.8,2026-05-02
USG00000682,ACC002090,460,83,17732,62.0,57.8,2026-06-26
USG00000683,ACC001920,4485,1872,1723409,327.0,67.8,2026-05-28
USG00000684,ACC000221,601,57,26875,27.0,34.8,2026-05-15
USG00000685,ACC000390,638,60,41731,45.0,38.9,2026-07-06
USG00000686,ACC002778,1211,72,385422,311.0,71.6,2026-06-14
USG00000687,ACC002141,3104,241,278956,225.0,61.6,2026-04-13
USG00000688,ACC001454,940,59,15863,77.0,38.9,2026-04-27
USG00000689,ACC001495,1782,207,428256,211.0,72.5,2026-04-30
USG00000690,ACC000234,4741,113,404805,390.0,73.0,2026-06-23
USG00000691,ACC000833,2033,488,253134,429.0,53.8,2026-04-10
USG00000692,ACC002627,2543,152,453883,53.0,77.7,2026-05-16
USG00000693,ACC000994,4126,466,160251,256.0,70.9,2026-05-17
USG00000694,ACC001301,87,10,382,2.49,22.3,2026-04-13
USG00000695,ACC002048,396,55,29601,60.0,42.1,2026-06-11
USG00000696,ACC000370,4112,445,194286,153.0,68.2,2026-04-21
USG00000697,ACC002667,585,64,18892,69.0,37.5,2026-04-23
USG00000698,ACC001961,54,14,958,15.67,29.4,2026-06-01
USG00000699,ACC001373,751,75,8731,15.0,36.4,2026-05-22
USG00000700,ACC001384,405,81,34843,,40.6,2026-06-24
USG00000701,ACC000021,4257,2145,3474633,3253.0,99.1,2026-06-19
USG00000702,ACC002332,58,15,947,15.65,36.4,2026-05-22
USG00000703,ACC000981,9732,4748,3488719,4927.0,98.3,2026-04-11
USG00000704,ACC001470,593,48,29336,90.0,40.9,2026-06-03
USG00000705,ACC002809,2366,79,146968,398.0,57.8,2026-04-30
USG00000706,ACC000046,156,20,3870,4.54,10.5,2026-07-05
USG00000707,ACC001110,334,16,9743,63.0,64.5,2026-05-14
USG00000708,ACC000561,177,5,1856,5.1,36.0,2026-04-19
USG00000709,ACC002265,2033,147,154631,401.0,79.0,2027-06-15
USG00000710,ACC000062,116,54,17779,39.0,58.4,2026-06-18
USG00000711,ACC002327,3267,325,130274,341.0,60.8,2026-07-05
USG00000712,ACC001088,14536,4767,1032544,1445.0,77.0,2026-06-14
USG00000713,ACC000130,588,69,9592,,62.9,2026-04-21
USG00000714,ACC001313,4318,2028,1704289,2867.0,76.6,2026-06-22
USG00000715,ACC002857,18824,4781,1076970,520.0,90.5,2026-05-09
USG00000716,ACC000581,85,3,723,13.94,28.5,2026-05-08
USG00000717,ACC002450,758,51,15104,8.0,33.5,2026-05-08
USG00000718,ACC001620,108,1,3946,0.58,21.9,2026-06-15
USG00000719,ACC002950,460,80,-24292,47.0,46.2,2026-06-23
USG00000720,ACC000474,460,71,28922,,43.3,2026-04-12
USG00000721,ACC000098,65,8,1893,5.1,23.6,2026-06-01
USG00000722,ACC001913,145,13,290,16.82,32.2,2026-04-13
USG00000723,ACC002732,1312,453,265703,358.0,74.8,2026-04-21
USG00000724,ACC001352,4890,2048,1834992,508.0,79.5,2026-06-04
USG00000725,ACC001822,1532,87,481062,164.0,77.1,2026-06-07
USG00000726,ACC001041,12833,3301,3600997,481.0,67.3,2027-01-01
USG00000727,ACC002694,3613,199,166214,198.0,74.9,2026-06-06
USG00000728,ACC000744,3040,81,16575,500.0,76.0,2026-06-07
USG00000729,ACC000065,8211,3072,3364950,499.0,92.6,2026-04-11
USG00000730,ACC000640,402,57,20692,32.0,33.4,2026-04-14
USG00000731,ACC002322,798,32,28099,67.0,54.1,2026-04-16
USG00000732,ACC001636,16579,595,761089,1890.0,92.3,2026-05-04
USG00000733,ACC002439,167,4,3873,17.44,11.5,2026-05-21
USG00000734,ACC000690,815,19,-38071,54.0,53.7,2026-07-02
USG00000735,ACC002570,388,88,34957,72.0,30.5,2026-06-17
USG00000736,ACC002294,960,98,25895,93.0,62.0,2026-06-29
USG00000737,ACC000782,15900,1807,447202,941.0,78.2,2026-05-09
USG00000738,ACC002805,3939,377,163817,164.0,68.1,2026-06-26
USG00000739,ACC002118,4564,204,418454,399.0,63.1,2026-04-11
USG00000740,ACC000802,176,20,1917,7.81,43.2,2026-05-04
USG00000741,ACC002949,183,87,47010,58.0,58.4,2026-05-31
USG00000742,ACC000538,213,58,49548,71.0,39.7,2026-05-19
USG00000743,ACC002296,130,14,2340,1.88,20.7,2026-05-03
USG00000744,ACC000584,4963,92,142830,165.0,69.0,2026-04-13
USG00000745,ACC000243,1814,140,224604,214.0,59.4,2026-04-22
USG00000746,ACC002763,157,17,3806,19.69,31.7,2026-06-21
USG00000747,ACC000727,788,31,16624,63.0,63.2,2026-05-16
USG00000748,ACC001312,3066,213,-422680,256.0,68.8,2026-06-01
USG00000749,ACC000139,446,64,41208,95.0,35.4,2026-04-30
USG00000750,ACC001070,497,16,8244,47.0,41.5,2026-05-02
USG00000751,ACC001725,594,20,6789,51.0,39.3,2026-04-17
USG00000752,ACC001308,651,60,35899,53.0,39.7,2026-07-02
USG00000753,ACC002597,3107,334,407614,247.0,55.4,2026-05-14
USG00000754,ACC000237,1011,325,46533,479.0,60.3,2026-05-07
USG00000755,ACC001328,1706,95,84978,358.0,58.0,2026-06-29
USG00000756,ACC001026,365,42,25542,100.0,36.4,2026-06-07
USG00000757,ACC001967,4354,453,471266,473.0,76.2,2026-04-28
USG00000758,ACC002565,583,63,2611,8.0,62.9,2026-05-15
USG00000759,ACC000771,149,15,3843,3.82,40.9,2026-04-19
USG00000760,ACC000235,517,15,34826,99.0,58.8,2026-04-19
USG00000761,ACC000314,689,87,1391,51.0,41.7,2026-05-10
USG00000762,ACC002482,945,23,10964,47.0,55.9,2026-05-09
USG00000763,ACC001923,3238,2085,642334,967.0,96.1,2026-05-08
USG00000764,ACC000476,15663,4378,4613648,4132.0,96.1,2026-05-24
USG00000765,ACC002425,899,12,40812,47.0,39.5,2026-05-17
USG00000766,ACC001520,1014,266,134603,481.0,74.0,2026-05-24
USG00000767,ACC000582,6672,3650,1305120,4952.0,81.1,2026-05-30
USG00000768,ACC002218,3804,154,238170,357.0,78.0,2026-06-09
USG00000769,ACC000507,106,1,3311,17.39,38.0,2026-04-12
USG00000770,ACC000025,2797,460,96702,477.0,71.4,2026-04-18
USG00000771,ACC000460,22,2,3162,5.1,21.5,2026-06-11
USG00000772,ACC001822,2124,382,30856,79.0,75.7,2026-07-03
USG00000773,ACC001722,268,81,10447,54.0,41.9,2026-07-05
USG00000774,ACC002079,83,19,3179,4.48,35.0,2026-04-16
USG00000775,ACC000889,154,63,13624,15.0,59.5,2026-05-27
USG00000776,ACC000056,3894,104,132439,113.0,68.0,2026-04-11
USG00000777,ACC000956,600,34,49116,93.0,43.8,2026-05-14
USG00000778,ACC000246,909,29,21092,100.0,40.6,2026-06-21
